,id,original_title,title,popularity,release_date,vote_average,vote_count
330,447365,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,117.36,2023-05-03,8.0,6921
331,315465,バケモノの子,The Boy and the Beast,28.164,2015-07-11,8.0,1473
332,12104,Pink Floyd: The Wall,Pink Floyd: The Wall,15.507,1982-07-14,7.963,1487
333,574074,Kitbull,Kitbull,21.199,2019-01-18,8.0,368
334,38286,Tre uomini e una gamba,Three Men and a Leg,9.322,1997-12-27,7.961,2065
335,15244,Un condamné à mort s'est échappé,A Man Escaped,15.642,1956-11-11,8.0,531
336,28978,The Circus,The Circus,10.08,1928-01-06,8.0,789
337,14160,Up,Up,89.256,2009-05-28,8.0,20236
338,961,The General,The General,14.65,1926-12-25,8.0,1246
339,70,Million Dollar Baby,Million Dollar Baby,29.885,2004-12-15,7.957,9541
340,160885,Tel chi el telùn,Tel chi el telùn,5.127,1999-05-12,7.956,320
341,3090,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre,16.825,1948-01-15,8.0,1196
342,745,The Sixth Sense,The Sixth Sense,51.123,1999-08-06,7.955,11723
343,634649,Spider-Man: No Way Home,Spider-Man: No Way Home,197.315,2021-12-15,8.0,20217
344,9764,Дерсу Узала,Dersu Uzala,18.34,1975-08-02,8.0,537
345,10386,The Iron Giant,The Iron Giant,48.424,1999-08-06,8.0,5604
346,329,Jurassic Park,Jurassic Park,51.376,1993-06-11,7.951,16308
347,37797,耳をすませば,Whisper of the Heart,37.795,1995-07-15,7.9,1986
348,10997,霸王别姬,Farewell My Concubine,37.092,1993-01-01,7.949,576
349,5925,The Great Escape,The Great Escape,36.167,1963-07-03,7.949,2546
350,1059,隠し砦の三悪人,The Hidden Fortress,24.211,1958-12-28,7.9,615
351,19542,The Red Shoes,The Red Shoes,17.495,1948-09-06,7.9,659
352,679,Aliens,Aliens,67.294,1986-07-18,7.9,9774
353,149,AKIRA,Akira,47.023,1988-06-10,7.9,4227
354,615457,Nobody,Nobody,44.807,2021-03-18,7.947,7091
355,237791,Hoje Eu Quero Voltar Sozinho,The Way He Looks,14.288,2014-04-10,7.9,935
356,41050,La notte,La Notte,13.559,1961-01-24,7.9,666
357,158445,7번방의 선물,Miracle in Cell No. 7,22.6,2013-01-23,7.9,434
358,1580,Rope,Rope,22.218,1948-03-11,7.946,2701
359,5801,পথের পাঁচালী,Pather Panchali,19.364,1955-08-26,7.9,419
360,554596,No Manches Frida 2,No Manches Frida 2: Paradise Lost,40.3,2019-03-15,7.9,874
361,242828,思い出のマーニー,When Marnie Was There,29.341,2014-07-19,7.943,1788
362,11712,椿三十郎,Sanjuro,22.236,1962-01-01,7.9,604
363,10238,Viskningar och rop,Cries and Whispers,20.564,1972-12-21,7.9,684
364,6715,The Cure,The Cure,15.123,1995-04-21,7.9,303
365,197,Braveheart,Braveheart,57.583,1995-05-24,7.942,10136
366,78,Blade Runner,Blade Runner,53.982,1982-06-25,7.9,13781
367,6977,No Country for Old Men,No Country for Old Men,57.636,2007-06-13,7.9,12010
368,770,Gone with the Wind,Gone with the Wind,52.315,1939-12-15,7.9,4019
369,916224,すずめの戸締まり,Suzume,54.41,2022-11-11,7.939,1328
370,76203,12 Years a Slave,12 Years a Slave,54.239,2013-10-18,7.9,11244
371,81,風の谷のナウシカ,Nausicaä of the Valley of the Wind,46.644,1984-03-11,7.937,3586
372,776503,CODA,CODA,37.199,2021-08-13,7.936,2248
373,10404,大红灯笼高高挂,Raise the Red Lantern,18.937,1991-12-18,7.9,707
374,29264,El ángel exterminador,The Exterminating Angel,14.195,1962-05-16,7.938,664
375,20803,Иван Васильевич меняет профессию,Ivan Vasilyevich Changes His Profession,11.056,1973-09-17,7.9,349
376,11010,Il postino,The Postman,21.184,1994-04-07,7.933,1134
377,489412,It's Such a Beautiful Day,It's Such a Beautiful Day,9.715,2012-08-24,7.9,322
378,296096,Me Before You,Me Before You,92.372,2016-06-01,7.9,12406
379,9323,GHOST IN THE SHELL,Ghost in the Shell,34.381,1995-11-18,7.9,3397
380,152532,Dallas Buyers Club,Dallas Buyers Club,21.307,2013-11-01,7.928,8439
381,1578,Raging Bull,Raging Bull,35.647,1980-11-14,7.9,4314
382,85,Raiders of the Lost Ark,Raiders of the Lost Ark,62.073,1981-06-12,7.9,12432
383,21334,بچه‌های آسمان,Children of Heaven,18.148,1997-08-01,7.9,619
384,15383,L'Armée des ombres,Army of Shadows,16.192,1969-09-10,7.9,643
385,8290,La Grande Vadrouille,Don't Look Now... We're Being Shot At!,25.264,1966-12-08,7.9,1341
386,505262,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,My Hero Academia: Two Heroes,36.74,2018-08-03,7.923,1002
387,426618,Where Hands Touch,Where Hands Touch,18.304,2018-09-14,7.923,513
388,3777,蜘蛛巣城,Throne of Blood,18.449,1957-01-15,7.9,854
389,234,Das Cabinet des Dr. Caligari,The Cabinet of Dr. Caligari,24.489,1920-02-27,7.9,1582
390,38360,Летят журавли,The Cranes Are Flying,18.651,1957-10-12,7.9,382
391,30017,کلوزآپ ، نمای نزدیک,Close-Up,15.064,1990-05-09,7.9,377
392,49964,خانه‌ی دوست کجاست؟,Where Is The Friend's House?,18.644,1987-07-01,7.9,357
393,1646,Freedom Writers,Freedom Writers,28.987,2007-01-05,7.919,2186
394,775,Le Voyage dans la Lune,A Trip to the Moon,15.414,1902-06-21,7.9,1787
395,404378,A Street Cat Named Bob,A Street Cat Named Bob,19.678,2016-11-04,7.9,1433
396,122906,About Time,About Time,56.745,2013-09-04,7.9,8515
397,949,Heat,Heat,71.502,1995-12-15,7.918,7306
398,654,On the Waterfront,On the Waterfront,20.256,1954-06-22,7.9,1570
399,110,Trois couleurs : Rouge,Three Colors: Red,22.164,1994-05-12,7.918,1384
400,1092,The Third Man,The Third Man,38.069,1949-08-31,7.9,1858
401,10242,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,23.025,1962-10-31,7.9,1044
402,194,Le Fabuleux Destin d'Amélie Poulain,Amélie,53.188,2001-04-25,7.9,11518
403,28971,Limelight,Limelight,13.371,1952-10-23,7.9,522
404,405,La strada,La Strada,10.047,1954-09-23,7.9,1057
405,33,Unforgiven,Unforgiven,34.451,1992-08-07,7.9,4408
406,142061,"Batman: The Dark Knight Returns, Part 2","Batman: The Dark Knight Returns, Part 2",22.701,2013-01-03,7.9,1472
407,48035,Ordet,Ordet,17.2,1955-01-09,7.9,361
408,920394,Babamın Kemanı,My Father's Violin,16.777,2022-01-21,7.9,328
409,13398,東京ゴッドファーザーズ,Tokyo Godfathers,38.355,2003-12-05,7.9,1269
410,150540,Inside Out,Inside Out,144.254,2015-06-17,7.9,22022
411,7857,Amarcord,Amarcord,15.492,1973-12-18,7.9,1096
412,829,Chinatown,Chinatown,35.173,1974-06-20,7.9,3822
413,944401,Dogman,Dogman,35.069,2023-09-27,7.908,1092
414,491480,The Boy Who Harnessed the Wind,The Boy Who Harnessed the Wind,32.56,2019-02-14,7.9,1667
415,10674,Mulan,Mulan,84.281,1998-06-18,7.9,9681
416,671,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,204.182,2001-11-16,7.9,27514
417,1010581,Culpa mía,My Fault,733.662,2023-06-08,7.908,3134
418,118340,Guardians of the Galaxy,Guardians of the Galaxy,50.971,2014-07-30,7.907,28040
419,597,Titanic,Titanic,167.052,1997-11-18,7.907,25399
420,20271,Divorzio all'italiana,Divorce Italian Style,16.148,1961-12-20,7.9,462
421,334533,Captain Fantastic,Captain Fantastic,37.887,2016-07-08,7.9,6379
422,51822,Amar te duele,Love Hurts,15.778,2002-11-08,7.904,306
423,615453,哪吒之魔童降世,Ne Zha,21.385,2019-07-26,7.9,401
424,313369,La La Land,La La Land,68.215,2016-11-29,7.9,16872
425,60243,جدایی نادر از سیمین,A Separation,14.708,2011-02-15,7.9,1725
426,458302,Rémi sans famille,"Remi, Nobody's Boy",20.696,2018-12-12,7.9,415
427,360814,दंगल,Dangal,27.729,2016-12-21,7.9,981
428,610150,ドラゴンボール超 スーパーヒーロー,Dragon Ball Super: Super Hero,47.042,2022-06-11,7.9,2835
429,501929,The Mitchells vs. the Machines,The Mitchells vs. the Machines,44.825,2021-04-22,7.9,2941
430,482321,Ron's Gone Wrong,Ron's Gone Wrong,34.118,2021-10-14,7.9,1852
431,1892,Return of the Jedi,Return of the Jedi,39.668,1983-05-25,7.9,15686
432,378108,この世界の片隅に,In This Corner of the World,14.909,2016-11-12,7.9,559
433,7984,In the Name of the Father,In the Name of the Father,18.248,1993-12-12,7.9,1744
434,827,Les Diaboliques,Diabolique,13.043,1955-01-29,7.9,965
435,752,V for Vendetta,V for Vendetta,45.913,2006-02-23,7.898,14468
436,698948,Thirteen Lives,Thirteen Lives,29.799,2022-07-18,7.897,1257
437,2011,Persepolis,Persepolis,15.975,2007-06-27,7.9,1945
438,1402,The Pursuit of Happyness,The Pursuit of Happyness,79.943,2006-12-14,7.897,9861
439,503314,ドラゴンボール超 ブロリー,Dragon Ball Super: Broly,9.193,2018-12-14,7.9,2915
440,455714,ฉลาดเกมส์โกง,Bad Genius,17.925,2017-05-03,7.9,783
441,714888,"Argentina, 1985","Argentina, 1985",11.839,2022-09-29,7.9,621
442,25538,一一,Yi Yi,26.442,2000-09-20,7.9,535
443,20722,つみきのいえ,La Maison en Petits Cubes,14.261,2008-06-10,7.893,431
444,223,Rebecca,Rebecca,19.603,1940-03-23,7.9,1757
445,961323,Nimona,Nimona,30.3,2023-06-23,7.892,1099
446,210577,Gone Girl,Gone Girl,95.076,2014-10-01,7.9,18610
447,52629,El Infierno,El Infierno,43.703,2010-09-03,7.892,674
448,14836,Coraline,Coraline,144.561,2009-02-05,7.9,8108
449,17295,La battaglia di Algeri,The Battle of Algiers,23.798,1966-09-08,7.9,771
450,726684,"Miraculous World : Shanghai, la légende de Ladydragon",Miraculous World: Shanghai – The Legend of Ladydragon,42.472,2021-05-15,7.9,642
451,11036,The Notebook,The Notebook,91.977,2004-06-25,7.9,11530
452,316029,The Greatest Showman,The Greatest Showman,65.083,2017-12-20,7.888,9419
453,667520,泣きたい私は猫をかぶる,A Whisker Away,33.628,2020-06-18,7.886,1374
454,665,Ben-Hur,Ben-Hur,50.66,1959-11-18,7.9,2758
455,548544,A Vida Invisível,Invisible Life,10.298,2019-08-30,7.9,307
456,29455,Nattvardsgästerna,Winter Light,14.933,1963-02-11,7.9,444
457,974950,Emilia Pérez,Emilia Pérez,136.238,2024-08-21,7.9,426
458,550205,Wish Dragon,Wish Dragon,40.015,2021-01-15,7.9,1343
459,183011,Justice League: The Flashpoint Paradox,Justice League: The Flashpoint Paradox,24.408,2013-07-30,7.9,1824
460,47796,Mamma Roma,Mamma Roma,13.071,1962-09-22,7.9,403
461,804,Roman Holiday,Roman Holiday,29.792,1953-08-26,7.9,2035
462,10728,Faust – Eine deutsche Volkssage,Faust,12.873,1926-10-13,7.9,348
463,582927,Ya no estoy aquí,I'm No Longer Here,12.751,2019-10-21,7.877,487
464,331482,Little Women,Little Women,59.253,2019-12-25,7.9,6259
465,393,Kill Bill: Vol. 2,Kill Bill: Vol. 2,46.182,2004-04-16,7.877,13880
466,16,Dancer in the Dark,Dancer in the Dark,20.748,2000-09-01,7.9,1787
467,180147,Nosotros los nobles,We Are the Nobles,14.782,2013-03-28,7.9,496
468,3034,Young Frankenstein,Young Frankenstein,29.747,1974-12-15,7.9,3116
469,662,La Jetée,La Jetée,11.27,1962-02-16,7.9,888
470,354857,Regular Show: The Movie,Regular Show: The Movie,14.245,2015-09-01,7.9,375
471,698508,Redeeming Love,Redeeming Love,82.388,2022-01-21,7.9,541
472,522402,Finch,Finch,36.499,2021-11-04,7.9,3509
473,265195,Relatos salvajes,Wild Tales,26.64,2014-08-21,7.9,3374
474,3112,The Night of the Hunter,The Night of the Hunter,22.968,1955-08-26,7.9,1609
475,369557,Sing Street,Sing Street,19.965,2016-03-11,7.873,2277
476,3083,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,15.321,1939-10-19,7.9,1045
477,32085,Vincent,Vincent,7.981,1982-10-01,7.9,852
478,833,Umberto D.,Umberto D.,14.437,1952-01-20,7.9,674
479,522212,Just Mercy,Just Mercy,19.556,2019-12-25,7.9,2246
480,573164,Un rescate de huevitos,An Egg Rescue,17.708,2021-08-12,7.9,408
481,381341,Perfetti sconosciuti,Perfect Strangers,25.906,2016-02-11,7.868,4365
482,1607,A Bronx Tale,A Bronx Tale,45.043,1993-10-01,7.865,2480
483,31411,The Cameraman,The Cameraman,12.005,1928-09-10,7.9,368
484,438695,Sing 2,Sing 2,90.001,2021-12-01,7.9,4389
485,613,Der Untergang,Downfall,40.857,2004-09-16,7.9,3841
486,275,Fargo,Fargo,43.818,1996-03-08,7.859,8064
487,453,A Beautiful Mind,A Beautiful Mind,39.825,2001-12-14,7.858,10191
488,11830,タンポポ,Tampopo,22.729,1985-11-23,7.9,351
489,24238,Mary and Max,Mary and Max,38.894,2009-04-09,7.855,1979
490,11293,Paper Moon,Paper Moon,20.135,1973-05-09,7.9,715
491,235,Stand by Me,Stand by Me,33.265,1986-08-08,7.9,5873
492,152601,Her,Her,50.795,2013-12-18,7.9,14251
493,505192,万引き家族,Shoplifters,18.902,2018-06-02,7.853,2046
494,399174,Isle of Dogs,Isle of Dogs,27.862,2018-03-23,7.853,4882
495,23160,Werckmeister harmóniák,Werckmeister Harmonies,15.646,2001-02-01,7.9,326
496,435129,The Breadwinner,The Breadwinner,22.529,2017-11-17,7.852,832
497,89,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,59.79,1989-05-24,7.852,10111
498,266856,The Theory of Everything,The Theory of Everything,33.68,2014-11-26,7.8,10511
499,581,Dances with Wolves,Dances with Wolves,31.997,1990-03-30,7.8,4222
500,31442,Иваново детство,Ivan's Childhood,11.225,1962-05-09,7.8,728
501,16804,おくりびと,Departures,17.136,2008-09-13,7.8,825
502,2440,공동경비구역 JSA,Joint Security Area,18.077,2000-09-09,7.8,701
503,581,Dances with Wolves,Dances with Wolves,31.997,1990-03-30,7.8,4222
504,59440,Warrior,Warrior,47.07,2011-09-09,7.8,4554
505,546554,Knives Out,Knives Out,68.294,2019-11-27,7.846,12407
506,585,"Monsters, Inc.","Monsters, Inc.",112.135,2001-11-01,7.8,18466
507,594634,Dem Horizont so nah,Close to the Horizon,18.15,2019-10-10,7.8,482
508,527774,Raya and the Last Dragon,Raya and the Last Dragon,79.391,2021-03-03,7.845,6787
509,293299,Feast,Feast,11.279,2014-10-25,7.8,850
510,379170,Sherlock: The Abominable Bride,Sherlock: The Abominable Bride,23.872,2016-01-01,7.843,2241
511,5924,Papillon,Papillon,38.231,1973-12-16,7.8,1901
512,968,Dog Day Afternoon,Dog Day Afternoon,19.63,1975-09-21,7.8,2959
513,391,Per un pugno di dollari,A Fistful of Dollars,33.962,1964-09-12,7.8,4226
514,115,The Big Lebowski,The Big Lebowski,43.008,1998-03-06,7.8,11185
515,785084,The Whale,The Whale,41.293,2022-12-09,7.8,3885
516,94047,마이웨이,My Way,18.356,2011-12-21,7.8,381
517,777,La Grande Illusion,Grand Illusion,10.414,1937-06-04,7.8,684
518,631,Sunrise: A Song of Two Humans,Sunrise: A Song of Two Humans,12.855,1927-11-04,7.8,801
519,33320,千年女優,Millennium Actress,21.407,2002-09-14,7.84,853
520,9479,The Nightmare Before Christmas,The Nightmare Before Christmas,123.716,1993-10-09,7.84,9562
521,93,Anatomy of a Murder,Anatomy of a Murder,23.021,1959-07-01,7.8,971
522,552532,Charm City Kings,Charm City Kings,19.333,2020-01-27,7.839,470
523,25364,Ace in the Hole,Ace in the Hole,16.18,1951-06-29,7.8,660
524,45752,Scooby-Doo! Camp Scare,Scooby-Doo! Camp Scare,22.45,2010-09-14,7.8,302
525,6075,Carlito's Way,Carlito's Way,25.097,1993-11-10,7.837,3140
526,1394,Ностальгия,Nostalgia,15.664,1983-05-01,7.8,529
527,14574,The Boy in the Striped Pyjamas,The Boy in the Striped Pyjamas,51.12,2008-05-07,7.835,7146
528,11656,Jungfrukällan,The Virgin Spring,23.923,1960-02-08,7.8,611
529,783675,THE FIRST SLAM DUNK,The First Slam Dunk,26.809,2022-12-03,7.834,401
530,10191,How to Train Your Dragon,How to Train Your Dragon,112.921,2010-03-18,7.8,13046
531,632322,All My Life,All My Life,17.04,2020-10-23,7.8,481
532,32480,Il marchese del Grillo,The Marquis of Grillo,7.447,1981-12-23,7.832,459
533,805,Rosemary's Baby,Rosemary's Baby,32.826,1968-06-12,7.8,3916
534,152742,La migliore offerta,The Best Offer,13.316,2013-01-01,7.8,2830
535,323272,War Room,War Room,24.203,2015-08-28,7.8,520
536,596,The Grapes of Wrath,The Grapes of Wrath,18.629,1940-03-15,7.829,979
537,200727,"Love, Rosie","Love, Rosie",40.653,2014-10-16,7.826,6207
538,56231,La classe operaia va in paradiso,The Working Class Goes to Heaven,10.663,1971-09-17,7.8,340
539,2062,Ratatouille,Ratatouille,117.12,2007-06-21,7.826,17079
540,650031,Skyggen i mit øje,The Shadow in My Eye,19.088,2021-10-28,7.8,486
541,579245,Hors Normes,The Specials,10.446,2019-10-23,7.8,909
542,826,The Bridge on the River Kwai,The Bridge on the River Kwai,21.234,1957-10-11,7.8,2093
543,779047,Us Again,Us Again,20.593,2021-03-03,7.8,318
544,398924,Un sac de billes,A Bag of Marbles,13.791,2017-01-18,7.8,853
545,303867,World of Tomorrow,World of Tomorrow,7.141,2015-01-22,7.824,323
546,185789,Mulholland Dr.,Mulholland Dr.,11.244,1999-01-01,7.8,480
547,24167,La ciociara,Two Women,19.524,1960-12-22,7.8,531
548,677638,We Bare Bears: The Movie,We Bare Bears: The Movie,21.438,2020-06-30,7.823,808
549,83564,La luna,La luna,9.526,2012-02-10,7.8,796
550,58129,Körkarlen,The Phantom Carriage,17.738,1921-01-01,7.8,313
551,16859,魔女の宅急便,Kiki's Delivery Service,45.459,1989-07-29,7.8,4066
552,937746,Io capitano,Io Capitano,21.296,2023-09-07,7.8,661
553,10775,無間道,Infernal Affairs,26.238,2002-12-12,7.822,1627
554,263115,Logan,Logan,80.736,2017-02-28,7.8,19272
555,3078,It Happened One Night,It Happened One Night,18.415,1934-02-22,7.8,1248
556,198,To Be or Not to Be,To Be or Not to Be,12.73,1942-03-06,7.8,725
557,12,Finding Nemo,Finding Nemo,110.277,2003-05-30,7.8,19275
558,712454,Le Sommet des dieux,The Summit of the Gods,13.639,2021-09-22,7.8,343
559,25606,Fantozzi,Fantozzi: White Collar Blues,12.161,1975-03-27,7.8,824
560,3870,Novecento,1900,20.084,1976-08-28,7.8,623
561,502,Fail Safe,Fail Safe,17.111,1964-10-07,7.8,390
562,2721,Z,Z,14.317,1969-02-26,7.8,529
563,530254,마녀,The Witch: Part 1. The Subversion,49.7,2018-06-27,7.8,555
564,508943,Luca,Luca,84.732,2021-06-17,7.8,8341
565,314365,Spotlight,Spotlight,22.425,2015-11-06,7.817,8201
566,31011,Mr. Nobody,Mr. Nobody,27.56,2009-11-06,7.8,5821
567,593,Солярис,Solaris,19.163,1972-03-20,7.817,1597
568,52345,Lisbela e o Prisioneiro,Lisbela and the Prisoner,1.297,2003-08-22,7.8,381
569,80,Before Sunset,Before Sunset,20.362,2004-06-16,7.8,3372
570,348892,बजरंगी भाईजान,Bajrangi Bhaijaan,15.138,2015-07-17,7.8,474
571,47931,Tropa de Elite 2,Elite Squad: The Enemy Within,23.344,2010-10-08,7.814,1840
572,10774,Network,Network,26.577,1976-11-14,7.8,1730
573,4977,パプリカ,Paprika,33.387,2006-10-21,7.813,2434
574,301,Rio Bravo,Rio Bravo,34.485,1959-03-18,7.814,1138
575,1018,Mulholland Drive,Mulholland Drive,46.829,2001-06-06,7.8,6203
576,107,Snatch,Snatch,35.31,2000-09-01,7.811,9034
577,760774,One Life,One Life,29.061,2023-12-21,7.8,660
578,674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,143.692,2005-11-16,7.8,20708
579,980489,Gran Turismo,Gran Turismo,99.959,2023-08-09,7.806,2720
580,523781,Words on Bathroom Walls,Words on Bathroom Walls,21.349,2020-08-21,7.8,602
581,393559,Ma vie de courgette,My Life as a Zucchini,12.685,2016-09-22,7.8,1350
582,15859,내 머리 속의 지우개,A Moment to Remember,16.883,2004-11-05,7.8,317
583,11953,影武者,Kagemusha,26.64,1980-04-26,7.8,646
584,11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,34.571,2003-05-28,7.806,441
585,22,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,148.919,2003-07-09,7.806,20658
586,901563,Close,Close,36.42,2022-11-01,7.8,761
587,715931,Emancipation,Emancipation,21.28,2022-12-02,7.8,1125
588,419478,Midnight Sun,Midnight Sun,27.548,2018-03-22,7.805,3406
589,10315,Fantastic Mr. Fox,Fantastic Mr. Fox,42.582,2009-10-23,7.8,5434
590,934,Du rififi chez les hommes,Rififi,13.69,1955-04-13,7.8,559
591,113,봄 여름 가을 겨울 그리고 봄,"Spring, Summer, Fall, Winter... and Spring",32.401,2003-09-19,7.8,1065
592,29458,I cento passi,One Hundred Steps,10.392,2000-09-01,7.803,664
593,762,Monty Python and the Holy Grail,Monty Python and the Holy Grail,29.412,1975-03-14,7.803,5790
594,1280,빈집,3-Iron,20.968,2004-10-15,7.8,1136
